Material|Old Material|Vendor ID|Vendor Name|List Price|Quantity|PDT/LT|SKU Category|Selling UOM|Material Description|DChain Spec Status|Material Group 2 Description|Material Group 5 Description|Sales Text (F)
FKS15692047|FKS15692047|IC4045|FISHER SCIENTIFIC UK|315.00|0.00|63|CATALOG|EA|Eutech Expert pH Pocket Tester||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15692757|FKS15692757|IC4045|FISHER SCIENTIFIC UK|346.00|0.00|63||PK|X125 50ml Cylindrical Jar||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15696628|FKS15696628|IC4045|FISHER SCIENTIFIC UK|0.00|0.00|63|CATALOG|EA|Tips 1000UL NON-Pstr RKS 180/3 C-1000NS||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15699310|FKS15699310|IC4045|FISHER SCIENTIFIC UK|37.00|0.00|63||EA|Nickel Electro### Stainless Steel Forcep||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15709559|FKS15709559|IC4045|FISHER SCIENTIFIC UK|495.00|0.00|63|CATALOGUE|EA|FB Upright ULT Freezer Drawer Racks for||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15718197|FKS15718197|IC4045|FISHER SCIENTIFIC UK|85.00|0.00|63||PK|Diamond Antistatic Weighing Boat, 500/Pk||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15719559|FKS15719559|IC4045|FISHER SCIENTIFIC UK|535.00|0.00|63|CATALOGUE|EA|FB Upright ULT Freezer Drawer Rack for M||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15723137|FKS15723137|IC4045|FISHER SCIENTIFIC UK|0.00|0.00|63|CATALOGUE|EA|X5000 A6 Unprinted 1 to View Lasersheets||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15727582|FKS15727582|IC4045|FISHER SCIENTIFIC UK|0.00|0.00|63|CATALOGUE|PK|Epredia Coverslip 22x22mm #1 (0.13-0.16m||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15730679|FKS15730679|IC4045|FISHER SCIENTIFIC UK|114.00|0.00|63|CATALOGUE|PK|Sterilization Pouch, 135x260mm, 200/Pk||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15741966|FKS15741966|IC4045|FISHER SCIENTIFIC UK|287.00|0.00|63||PK|Eppendorf Microtube Racks||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15744037|FKS15744037|IC4045|FISHER SCIENTIFIC UK|581.00|0.00|63|CATALOGUE|PK|Brand X1000 Micropipettor 5#l w/ring mar||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15748177|FKS15748177|IC4045|FISHER SCIENTIFIC UK|259.00|0.00|63||EA|Heathrow Scientifica Silicone Lab Mat||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15758022|FKS15758022|IC4045|FISHER SCIENTIFIC UK|0.00|0.00|63|CATALOGUE|PK|Hellma X2 Cuvette, 3.5ml, 2/PK||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15762116|FKS15762116|IC4045|FISHER SCIENTIFIC UK|241.00|0.00|63|CATALOG|PK|Cls B Polypropylene Vol. Flasks w/Screw||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15762399|FKS15762399|IC4045|FISHER SCIENTIFIC UK|477.00|0.00|63||EA|OHAUS Multi-Purpose Clamp||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15773178|FKS15773178|IC4045|FISHER SCIENTIFIC UK|287.00|0.00|63||PK|Eppendorf Microtube Racks||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15780319|FKS15780319|IC4045|FISHER SCIENTIFIC UK|805.00|0.00|63||PK|Vac. Btl Top Filtration Sys 500mL, 12/Pk||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15796959|FKS15796959|IC4045|FISHER SCIENTIFIC UK|1279.00|0.00|63|CATALOG|EA|FB Fisher Digital Vortex Mixer, 230V, Sp||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15799549|FKS15799549|IC4045|FISHER SCIENTIFIC UK|514.00|0.00|63|CATALOGUE|EA|FB Upright ULT Freezer Drawer Racks for||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15801787|FKS15801787|IC4045|FISHER SCIENTIFIC UK|437.00|0.00|63|CATALOG|PAA|Tempshield Cryo-Protection Face Shield,||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15804545||IC4045|FISHER SCIENTIFIC UK|29.00|0.00|63||PK|Fisherbrand# Colored Labeling Tape, Yell||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15805547|FKS15805547|IC4045|FISHER SCIENTIFIC UK|451.00|0.00|63||PK|Centrifuge Tubes wt Porous Barrier 25/Pk||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15807111|FKS15807111|IC4045|FISHER SCIENTIFIC UK|0.00|0.00|63|CATALOG|EA|Fisherbrand Unisex Cotton Lab Coats, Whi||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15814545||IC4045|FISHER SCIENTIFIC UK|29.00|0.00|63||PK|Fisherbrand# Colored Labeling Tape,Green||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15819257|FKS15819257|IC4045|FISHER SCIENTIFIC UK|109.00|0.00|63||PK|Visitorspec Safety Glss, Antifog, 12/Pk||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15820275|FKS15820275|IC4045|FISHER SCIENTIFIC UK|342.00|0.00|63|CATALOG|PK|Fisherbrand# Drosophila Vials, 500/PK||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15824545||IC4045|FISHER SCIENTIFIC UK|29.00|0.00|63||PK|Fisherbrand# Colored Labeling Tape, Pink||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15825141|FKS15825141|IC4045|FISHER SCIENTIFIC UK|0.00|0.00|63|CATALOGUE|PK|Copan Italia X100 Plain swab, wooden sti||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15826931|FKS15826931|IC4045|FISHER SCIENTIFIC UK|489.00|0.00|63||EA|GL 45 Bottle Carrying Sys for the 2L||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15829152|FKS15829152|IC4045|FISHER SCIENTIFIC UK|39.00|0.00|63|CATALOG|EA|FB Sterile Syringes for Single Use 20mL,||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15834545||IC4045|FISHER SCIENTIFIC UK|29.00|0.00|63||PK|Fisherbrand# Colored Labeling Tape, Red||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15839152|FKS15839152|IC4045|FISHER SCIENTIFIC UK|93.00|0.00|63|CATALOG|PK|Sterile Syringes for Single Use, 60ml, 5||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15848532|FKS15848532|IC4045|FISHER SCIENTIFIC UK|107.00|0.00|63|CATALOG|PK|Ratioblab X5 Cryo Boxes, PP, Black, 5/PK||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15849152|FKS15849152|IC4045|FISHER SCIENTIFIC UK|0.00|0.00|63|CATALOG|PK|Fisherbrand Sterile Syringes For Single||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15850053|FKS15850053|IC4045|FISHER SCIENTIFIC UK|384.00|0.00|63|CATALOG|EA|FB Motorised Pipette Controller||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15850677|FKS15850677|IC4045|FISHER SCIENTIFIC UK|109.00|0.00|63|CATALOG|EA|Gasket, Door, 4MOD||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15851134|FKS15851134|IC4045|FISHER SCIENTIFIC UK|102.00|0.00|63|CATALOG|EA|Unisex White Stud Front Laboratory Coat,||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15854545||IC4045|FISHER SCIENTIFIC UK|29.00|0.00|63||PK|Fisherbrand# Colored Labeling Tape, Blue||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15857964|FKS15857964|IC4045|FISHER SCIENTIFIC UK|2693.00|0.00|63|CATALOG|EA|Micro Sample Test Kit||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15859152|FKS15859152|IC4045|FISHER SCIENTIFIC UK|40.00|0.00|63|CATALOG|PK|FB Sterile Syringes for Single Use, 3mL,||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15869152|FKS15869152|IC4045|FISHER SCIENTIFIC UK|45.00|0.00|63||EA|x100 Fisherbrand 3P plastic syringe 5 ml||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15879152||IC4045|FISHER SCIENTIFIC UK|58.00|0.00|63||PK|FB Sterile Syringes for Single Use, 10mL||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15883937|FKS15883937|IC4045|FISHER SCIENTIFIC UK|544.00|0.00|63|CATALOG|PK|TS Nunc EasYDish Dishes, Dia. 100mm, 150||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15887101|FKS15887101|IC4045|FISHER SCIENTIFIC UK|0.00|0.00|63|CATALOG|EA|Fisherbrand Unisex Cotton Lab Coats, Whi||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15889152|FKS15889152|IC4045|FISHER SCIENTIFIC UK|40.00|0.00|63|CATALOG|PK|Fisherbrand##Sterile Syringes for Single||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15894535||IC4045|FISHER SCIENTIFIC UK|29.00|0.00|63||PK|Fisherbrand# Colored Labeling Tape, Whit||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15897101|FKS15897101|IC4045|FISHER SCIENTIFIC UK|0.00|0.00|63|CATALOG|EA|Fisherbrand Unisex Cotton Lab Coats, Whi||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15899152|FKS15899152|IC4045|FISHER SCIENTIFIC UK|94.00|0.00|63|CATALOG|PK|FB Sterile Syringes for Single Use, 50/P||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15911381|FKS15911381|IC4045|FISHER SCIENTIFIC UK|2164.00|0.00|63|CATALOG|PK|Nalgene narrow mouth bottle wt closure,||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15911661|FKS15911661|IC4045|FISHER SCIENTIFIC UK|1855.00|0.00|63|CATALOG|PK|Narrow-Mouth Bottle Made of Teflon, FA w||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15913307|FKS15913307|IC4045|FISHER SCIENTIFIC UK|313.00|0.00|63|CATALOG|PK|FB Disposable PES Filter Units 500mL, 12||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15915180|FKS15915180|IC4045|FISHER SCIENTIFIC UK|406.00|0.00|63||PK|Eppendorf### Conical Tubes||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15927500|FKS15927500|IC4045|FISHER SCIENTIFIC UK|5822.00|0.00|63|CATALOG|EA|FB Analytical Balances||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15937922|FKS15937922|IC4045|FISHER SCIENTIFIC UK|0.00|0.00|63|CATALOG|EA|Decon Contrad 70 Liquid Detergent, 5L||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15949929||IC4045|FISHER SCIENTIFIC UK|286.00|0.00|63||EA|Cone and Plate Viscosity Standard, 351.1||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15957500|FKS15957500|IC4045|FISHER SCIENTIFIC UK|3296.00|0.00|63|CATALOG|EA|FB Precision Balan||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15959180|FKS15959180|IC4045|FISHER SCIENTIFIC UK|522.00|0.00|63||PK|Vac. Btl Top Filtration Sys 250mL, 12/Pk||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15977490|FKS15977490|IC4045|FISHER SCIENTIFIC UK|4409.00|0.00|63||EA|Analytical Balances, EA||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15977500||IC4045|FISHER SCIENTIFIC UK|2911.00|0.00|63||EA|Fisherbrand#####Precision Balances||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15977961|FKS15977961|IC4045|FISHER SCIENTIFIC UK|297.00|0.00|63|CATALOG|PK|Stainless Steel Spoon/Spatula Combo Uten||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15989909||IC4045|FISHER SCIENTIFIC UK|286.00|0.00|63||EA|Cone and Plate Viscosity Standard, 1008||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15999345||IC4045|FISHER SCIENTIFIC UK|1182.00|0.00|63||EA|Fisherbrand#####Electronic Balance||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS15999919||IC4045|FISHER SCIENTIFIC UK|286.00|0.00|63||EA|Cone and Plate Viscosity Standard, 2044||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS16000510|FKS16000510|IC4045|FISHER SCIENTIFIC UK|280.00|0.00|63|CATALOG|EA|Rotational Silicone Viscosity Std, 600mL||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS16040510|FKS16040510|IC4045|FISHER SCIENTIFIC UK|280.00|0.00|63|CATALOG|EA|Rotational Silicone Viscosity Std, 600mL||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS16050510|FKS16050510|IC4045|FISHER SCIENTIFIC UK|280.00|0.00|63|CATALOG|EA|Rotational Silicone Viscosity Std, 600mL||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS16060510|FKS16060510|IC4045|FISHER SCIENTIFIC UK|280.00|0.00|63|CATALOG|EA|Rotational Silicone Viscosity Std, 600mL||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS16090500|FKS16090500|IC4045|FISHER SCIENTIFIC UK|280.00|0.00|63|CATALOG|EA|Rotational Silicone Viscosity Std, 600mL||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS16104407|FKS16104407|IC4045|FISHER SCIENTIFIC UK|91.00|0.00|63|CATALOG|PK|FB Clear Std Wide Mouth Glass Bottles wt||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS16104447|FKS16104447|IC4045|FISHER SCIENTIFIC UK|77.00|0.00|63|CATALOG|PK|FB Clr Straight Sided Gls Jar w/White PP||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS16154517|FKS16154517|IC4045|FISHER SCIENTIFIC UK|166.00|8.00|63|CATALOGUE|PK|Clear Straight Sided Glass Jar wt White||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS16164437|FKS16164437|IC4045|FISHER SCIENTIFIC UK|104.00|0.00|63|CATALOG|PK|FB Clr Straight Sided Gls Jar w/White PP||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS16184437|FKS16184437|IC4045|FISHER SCIENTIFIC UK|143.00|0.00|63|CATALOG|PK|FB Clr Straight Sided Gls Jar w/White PP||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS16206870|FKS16206870|IC4045|FISHER SCIENTIFIC UK|296.00|0.00|63|CATALOGUE|PK|Sterile Weighing Boat, 85mL, 200/Pk||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS16207971|FKS16207971|IC4045|FISHER SCIENTIFIC UK|135.00|0.00|63|CATALOG|PK|FB Polypropylene Clear Autoclave Bags, 1||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS16237971|FKS16237971|IC4045|FISHER SCIENTIFIC UK|120.00|0.00|63|CATALOGUE|PK|FB Polypropylene Clear Autoclave Bags, 1||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS16247971|FKS16247971|IC4045|FISHER SCIENTIFIC UK|64.00|0.00|63|CATALOG|PK|FB Polypropylene Clear Autoclave Bags, 1||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS16254511|FKS16254511|IC4045|FISHER SCIENTIFIC UK|0.00|0.00|63|CATALOGUE|PK|DuPont ProShield 60, Large, White, 50/Pk||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS16297961|FKS16297961|IC4045|FISHER SCIENTIFIC UK|77.00|0.00|63|CATALOG|PK|FB PP Clear Autoclave Bags, 100/Pk||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS16311338|FKS16311338|IC4045|FISHER SCIENTIFIC UK|4185.00|0.00|63||EA|FB Microplate Centrifuge||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS16334852|FKS16334852|IC4045|FISHER SCIENTIFIC UK|181.00|0.00|63|CATALOG|PK|Heathrow Scientific X50 Reagent Reservoi||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS16348745|FKS16348745|IC4045|FISHER SCIENTIFIC UK|1106.00|0.00|63||PK|X100, Serological pipette, Fisherbrand,1||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS16354852|FKS16354852|IC4045|FISHER SCIENTIFIC UK|335.00|0.00|63||PK|Reagent Reservoir, Sterile, 10ml, 100/Pk||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS16368776|FKS16368776|IC4045|FISHER SCIENTIFIC UK|477.00|0.00|63|CATALOG|EA|Microbank Bacterial and Fungal Preservat||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS16388486|FKS16388486|IC4045|FISHER SCIENTIFIC UK|0.00|0.00|63|CATALOG|PK|Culture dish, 35mm well fluoroDish, 100/||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS16398357||IC4045|FISHER SCIENTIFIC UK|71.00|0.00|63||EA|Fisherbrand##9mm Short Thread Glass Vial||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS16433899|FKS16433899|IC4045|FISHER SCIENTIFIC UK|5897.00|0.00|63||EA|FB Elmasonic Easy 120 H with Cover||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS16478873|FKS16478873|IC4045|FISHER SCIENTIFIC UK|0.00|0.00|63|CATALOG|EA|Sticky Stuff Adhes||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS16493889|FKS16493889|IC4045|FISHER SCIENTIFIC UK|2200.00|0.00|63|CATALOGUE|EA|(NEA) FB Elmasonic Easy 30H with Cover||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS16636752|FKS16636752|IC4045|FISHER SCIENTIFIC UK|3975.00|0.00|63|CATALOGUE|PK|Vivaspin Turbo 4 Ultrafiltration Unit, 2||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS16652824|FKS16652824|IC4045|FISHER SCIENTIFIC UK|1412.00|0.00|63|CATALOGUE|PK|Bel-Art Sterileware Liquid Thief, 20/Pk||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS16656573|FKS16656573|IC4045|FISHER SCIENTIFIC UK|190.00|0.00|63||PK|SafetySpace Filter Tip 100-5000ul, 50/pk||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS16674112|FKS16674112|IC4045|FISHER SCIENTIFIC UK|660.00|0.00|63|CATALOG|PK|2.0 mL Freestanding Screw Cap Microcentr||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS16674132|FKS16674132|IC4045|FISHER SCIENTIFIC UK|684.00|0.00|63|CATALOG|PK|Labcon#X100 50 mL ProtectR Dry Ice Stora||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS17084377|FKS17084377|IC4045|FISHER SCIENTIFIC UK|414.00|0.00|63||EA|BRADY##Ultra Thin Polyester Laboratory L||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS17171936|FKS17171936|IC4045|FISHER SCIENTIFIC UK|59.00|0.00|63||PK|Fisherbrand# Sterile Syringes for Single||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS17248579|FKS17248579|IC4045|FISHER SCIENTIFIC UK|471.00|0.00|63||PK|Eppendorf Conical Tubes SnapTec### 50||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS17274884||IC5705|Fisher Scientific Korea Ltd|11.00|0.00|63||PK|Epredia# Frosted Microscope Slides, 50/P||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS17303833|FKS17303833|IC4045|FISHER SCIENTIFIC UK|183.00|0.00|63||PK|SureSTART Screw Vial & Cap Kits, 100/Pk||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS17344871|FKS17344871|IC4045|FISHER SCIENTIFIC UK|6370.00|0.00|63||EA|GLD Pro Gas Leak Detector||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS17374163|FKS17374163|IC4045|FISHER SCIENTIFIC UK|1183.00|0.00|63||EA|Manual Crimpers and Decrimpers for Vials||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS17714844|FKS17714844|IC4045|FISHER SCIENTIFIC UK|8.00|0.00|63||EA|0.5 Waste Container||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS17765024|FKS17765024|IC4045|FISHER SCIENTIFIC UK|267.00|0.00|63||PK|Nylon Syringe Filters, 0.2um, 100/Pk||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKS17774854|FKS17774854|IC4045|FISHER SCIENTIFIC UK|8.00|0.00|63||EA|Eco 1 Waste Container, 1L||RSD-Fisher Catalogue|RSD Prefix - FKS|
FKSSR0054C||IC4045|FISHER SCIENTIFIC UK|0.00|0.00|63|||Egg Yolk Potassium Tellurite Emulsion||RSD-Fisher Catalogue|RSD Prefix - FKS|
FL1192X1|BTCFL1192X1|IVG2960|Thermo Fisher Scientific Pte Ltd.|1012.00|0.00|98|CORE|EA|UF ASSEMBLY||RSD-Ancillary|RSD Prefix - BND|
FL1265X1|BNDFL1265X1|IVG2960|Thermo Fisher Scientific Pte Ltd.|1135.00|0.00|98|CORE|EA|Membrane, DIamond RO||RSD-Ancillary|RSD Prefix - BTC|
FL1332X2|BTCFL1332X2|IVG2960|Thermo Fisher Scientific Pte Ltd.|842.00|0.00|98|CORE|EA|FILTER RO MEMBRANE RPO 2/04||RSD-Ancillary|RSD Prefix - BTC|
FL583X1|BTCFL583X1|IVG2960|Thermo Fisher Scientific Pte Ltd.|154.00|0.00|98|CORE|EA|FILTER 5 MICRON BPURE (OP)||RSD-Ancillary|RSD Prefix - BTC|
FLN4567|TFMFLN4567|IVG2960|Thermo Fisher Scientific Pte Ltd.|6018.00|0.00|98|CORE|EA|LN2 Backup, Field Install 4567||RSD-Cold Storage|RSD Prefix - TFM|
FLN4567LE|TSXFLN4567LE|IVG2960|Thermo Fisher Scientific Pte Ltd.|5912.00|0.00|112|CORE|EA|Field LN2 Backup ULT 4567LE||RSD-Cold Storage|RSD Prefix - TSX|
FOAHT4699|FOAHT4699|8000046803|FOAMTEC INTERNATIONAL CO LTD|0.00|480.00|126|CORE|PK|ULTRASORB FOAM WIPER. 109"x9"x9", 50/Pk||RSD-CE Vendors|RSD Prefix - FOA|
FOAHT4754|FOAHT4754|8000046803|FOAMTEC INTERNATIONAL CO LTD|0.00|0.00|70|CORE|PK|Sponge; Foamtec; UltraSOLV; 0.37x3.62x5.||RSD-CE Vendors|RSD Prefix - FOA|
FP-4|OWLFP-4|IVG2960|Thermo Fisher Scientific Pte Ltd.|119.00|0.00|98|CORE|EA|Filter paper, 10 x 10 cm, 100 sheets||RSD-Ancillary|RSD Prefix - OWL|
FPS9057|FPS9057-PK|IVG2960|Thermo Fisher Scientific Pte Ltd.|0.00|0.00|74|CORE||REFER 9057||RSD-Liquid Handing|RSD Prefix - FPS|
FQSFB120EUK-220|FQSFB120EUK-220|8000046798|QSONICA|6588.00|0.00|49|CORE|EA|120 WATT SONIC DISMEMBRATOR 220V UK PLUG||RSD-Fisherbrand(PvtLabel)|RSD Prefix - FQS|
FQSFB4208|FQSFB4208|8000046798|QSONICA|1453.00|0.00|49|CORE|EA|3/4 SOLID PROBE||RSD-Fisherbrand(PvtLabel)|RSD Prefix - FQS|
FQSFB4220|FQSFB4220|8000046798|QSONICA|1423.00|0.00|49|CORE|EA|1/2PROBE W/REPLCEABLE TIP||RSD-Fisherbrand(PvtLabel)|RSD Prefix - FQS|
FQSFB432A|FQSFB432A|8000046798|QSONICA|2198.00|0.00|49|CORE|EA|SOUND ENCLOSURE-MDL 50 OR 120||RSD-Fisherbrand(PvtLabel)|RSD Prefix - FQS|
FQSFB432B2|FQSFB432B2|8000046798|QSONICA|2576.00|0.00|49|CORE|EA|Acc for 505 & 705 Sonic Sound Enclosure||RSD-Fisherbrand(PvtLabel)|RSD Prefix - FQS|
FQSFB4420|FQSFB4420|8000046798|QSONICA|787.00|0.00|49|CORE|EA|1/4IN MICROTIP||RSD-Fisherbrand(PvtLabel)|RSD Prefix - FQS|
FQSFB4422|FQSFB4422|8000046798|QSONICA|674.00|0.00|49|CORE|EA|1/8" Microtip||RSD-Fisherbrand(PvtLabel)|RSD Prefix - FQS|
FQSFB4435|FQSFB4435|8000046798|QSONICA|760.00|0.00|49|CORE|EA|1/4 MICROTIP||RSD-Fisherbrand(PvtLabel)|RSD Prefix - FQS|
FQSFB459|FQSFB459|8000046798|QSONICA|270.00|0.00|49|CORE|EA|STAND W/CLAMP- MDL 505 OR 705||RSD-Fisherbrand(PvtLabel)|RSD Prefix - FQS|
FQSFB460|FQSFB460|8000046798|QSONICA|270.00|0.00|49|CORE|EA|Stand w/clap-MDL 50 OR 120||RSD-Fisherbrand(PvtLabel)|RSD Prefix - FQS|
FQSFB505-220|FQSFB505-220|8000046798|QSONICA|0.00|0.00|49|CORE|EA|500 WATT SONIC DISMEMBRATOR, 220V||RSD-Fisherbrand(PvtLabel)|RSD Prefix - FQS|
FQSFB505EUK-220|FQSFB505EUK-220|8000046798|QSONICA|9920.00|0.00|49|CORE|EA|500 WATT SONIC DISMEMBRATOR,220V w UK &||RSD-Fisherbrand(PvtLabel)|RSD Prefix - FQS|
FQSFB505UK-220|FQSFB505UK-220|8000046798|QSONICA|0.00|0.00|49||EA|(NEA) 500WATT SONIC DISMEMBRATOR, 220V||RSD-Fisherbrand(PvtLabel)|RSD Prefix - FQS|
FQSFB705EUK-220|FQSFB705EUK-220|8000046798|QSONICA|12989.00|0.00|49|CORE|EA|700 WATT SONIC DISMEMBRATOR,220V w UK an||RSD-Fisherbrand(PvtLabel)|RSD Prefix - FQS|
FSK010568.03|FSK010568.03|IC5705|Fisher Scientific Korea Ltd|246.00|0.00|56||EA|Ruthenium(III) 2,4-pentanedionate, 1g||Alfa Aesar|RSD Prefix - FSK|
FSK010573.A1|FSK010573.A1|IC5705|Fisher Scientific Korea Ltd|2655.00|0.00|56||EA|Aluminum shot, 4-8mm, 99.999%, 1kg||Alfa Aesar|RSD Prefix - FSK|
FSK010822.A1|FSK010822.A1|IC5705|Fisher Scientific Korea Ltd|4226.00|0.00|56||EA|Niobium(V) oxide, 99.9985%, 1kg||Alfa Aesar|RSD Prefix - FSK|
FSK010992.22|FSK010992.22|IC5705|Fisher Scientific Korea Ltd|898.00|0.00|56||EA|Cesium iodide, 99.999%, 100g||Alfa Aesar|RSD Prefix - FSK|
FSK011030.06||IC5705|Fisher Scientific Korea Ltd|7662.00|1.00|56||EA|Iridium(III) chloride hydrate, 99.8% (me||Alfa Aesar|RSD Prefix - FSK|
FSK011553.36|FSK011553.36|IC5705|Fisher Scientific Korea Ltd|130.00|0.00|56||EA|Sodium acetate trihydrate 99%-101%, 500g||Alfa Aesar|RSD Prefix - FSK|
FSK011554.30|FSK011554.30|IC5705|Fisher Scientific Korea Ltd|90.00|0.00|56||EA|Sodium acetate, anhydrous, 99.0% 250g||Alfa Aesar|RSD Prefix - FSK|
FSK011563.22|FSK011563.22|IC5705|Fisher Scientific Korea Ltd|98.00|0.00|56||EA|Manganese(II) chloride tetrahydrate 100g||Alfa Aesar|RSD Prefix - FSK|
FSK011571.36|FSK011571.36|IC5705|Fisher Scientific Korea Ltd|229.00|0.00|56|CORE|EA|Tin(IV) chloride, anhydrous, 98% (metals||Alfa Aesar|RSD Prefix - FSK|
